repository,id,tag_name,draft,prerelease,created_at,published_at,author,body_length,breaking_change_flag,notes_url,asset_count,asset_total_size_kb,download_count_total,version_major,version_minor,version_patch,release_type,published_date,published_time,year,month,day,weekday,weekday_name,hour,time_slot,is_weekend,prev_release_date,days_since_prev_release,commit_count_since_prev,pr_count_since_prev,closed_issues_since_prev,top_contributor_1,top_contributor_1_count,top_contributor_2,top_contributor_2_count,top_contributor_3,top_contributor_3_count
stackflow,132224948,@stackflow/plugin-basic-ui@1.4.1,,,2023-12-01T04:16:25Z,2023-12-01T04:16:25Z,github-actions[bot],,,,,,,1,4,1,patch,2023-12-01,13:16:25,2023,12,1,5,Friday,13,12-15,,,,,,,,,,,,
stackflow,134907424,@stackflow/core@1.0.9,,,2023-12-22T13:48:37Z,2023-12-22T13:48:37Z,github-actions[bot],,,,,,,1,0,9,patch,2023-12-22,22:48:37,2023,12,22,5,Friday,22,20-23,,2023-12-01,21,,,,,,,,,
stackflow,134907432,@stackflow/compat-await-push@1.1.6,,,2023-12-22T13:48:40Z,2023-12-22T13:48:40Z,github-actions[bot],,,,,,,1,1,6,patch,2023-12-22,22:48:40,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907437,@stackflow/plugin-basic-ui@1.4.2,,,2023-12-22T13:48:43Z,2023-12-22T13:48:43Z,github-actions[bot],,,,,,,1,4,2,patch,2023-12-22,22:48:43,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907440,@stackflow/link@1.3.15,,,2023-12-22T13:48:46Z,2023-12-22T13:48:46Z,github-actions[bot],,,,,,,1,3,15,patch,2023-12-22,22:48:46,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907445,@stackflow/plugin-devtools@0.1.7,,,2023-12-22T13:48:49Z,2023-12-22T13:48:49Z,github-actions[bot],,,,,,,0,1,7,patch,2023-12-22,22:48:49,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907454,@stackflow/plugin-google-analytics-4@1.1.8,,,2023-12-22T13:48:52Z,2023-12-22T13:48:52Z,github-actions[bot],,,,,,,1,1,8,patch,2023-12-22,22:48:52,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907456,@stackflow/plugin-history-sync@1.3.14,,,2023-12-22T13:48:55Z,2023-12-22T13:48:55Z,github-actions[bot],,,,,,,1,3,14,patch,2023-12-22,22:48:55,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907461,@stackflow/plugin-preload@1.2.14,,,2023-12-22T13:48:58Z,2023-12-22T13:48:58Z,github-actions[bot],,,,,,,1,2,14,patch,2023-12-22,22:48:58,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907467,@stackflow/plugin-renderer-basic@1.1.6,,,2023-12-22T13:49:01Z,2023-12-22T13:49:01Z,github-actions[bot],,,,,,,1,1,6,patch,2023-12-22,22:49:01,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907474,@stackflow/plugin-renderer-web@1.1.6,,,2023-12-22T13:49:04Z,2023-12-22T13:49:04Z,github-actions[bot],,,,,,,1,1,6,patch,2023-12-22,22:49:04,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907477,@stackflow/plugin-map-initial-activity@1.0.4,,,2023-12-22T13:49:07Z,2023-12-22T13:49:07Z,github-actions[bot],,,,,,,1,0,4,patch,2023-12-22,22:49:07,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907482,@stackflow/plugin-stack-depth-change@1.1.0,,,2023-12-22T13:49:10Z,2023-12-22T13:49:10Z,github-actions[bot],,,,,,,1,1,0,minor,2023-12-22,22:49:10,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907488,@stackflow/react@1.1.6,,,2023-12-22T13:49:13Z,2023-12-22T13:49:13Z,github-actions[bot],,,,,,,1,1,6,patch,2023-12-22,22:49:13,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907493,@stackflow/esbuild-config@1.0.1,,,2023-12-22T13:49:16Z,2023-12-22T13:49:16Z,github-actions[bot],,,,,,,1,0,1,patch,2023-12-22,22:49:16,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134907500,@stackflow/eslint-config@1.0.2,,,2023-12-22T13:49:19Z,2023-12-22T13:49:19Z,github-actions[bot],,,,,,,1,0,2,patch,2023-12-22,22:49:19,2023,12,22,5,Friday,22,20-23,,2023-12-22,0,,,,,,,,,
stackflow,134976198,@stackflow/plugin-basic-ui@1.5.0,,,2023-12-23T14:08:05Z,2023-12-23T14:08:05Z,github-actions[bot],,,,,,,1,5,0,minor,2023-12-23,23:08:05,2023,12,23,6,Saturday,23,20-23,1,2023-12-22,1,,,,,,,,,
stackflow,137183048,@stackflow/plugin-basic-ui@1.5.1,,,2024-01-16T09:26:15Z,2024-01-16T09:26:15Z,github-actions[bot],,,,,,,1,5,1,patch,2024-01-16,18:26:15,2024,1,16,2,Tuesday,18,16-19,,2023-12-23,24,,,,,,,,,
stackflow,137233814,@stackflow/plugin-history-sync@1.3.15,,,2024-01-16T14:41:55Z,2024-01-16T14:41:55Z,github-actions[bot],,,,,,,1,3,15,patch,2024-01-16,23:41:55,2024,1,16,2,Tuesday,23,20-23,,2024-01-16,0,,,,,,,,,
stackflow,137844417,@stackflow/plugin-stack-depth-change@1.1.1,,,2024-01-20T12:49:49Z,2024-01-20T12:49:49Z,github-actions[bot],,,,,,,1,1,1,patch,2024-01-20,21:49:49,2024,1,20,6,Saturday,21,20-23,1,2024-01-16,4,,,,,,,,,
stackflow,137916641,@stackflow/plugin-history-sync@1.3.16,,,2024-01-22T03:48:20Z,2024-01-22T03:48:20Z,github-actions[bot],,,,,,,1,3,16,patch,2024-01-22,12:48:20,2024,1,22,1,Monday,12,12-15,,2024-01-20,2,,,,,,,,,
stackflow,138043205,@stackflow/plugin-history-sync@1.3.17,,,2024-01-22T20:16:04Z,2024-01-22T20:16:04Z,github-actions[bot],,,,,,,1,3,17,patch,2024-01-22,05:16:04,2024,1,23,2,Tuesday,5,04-07,,2024-01-22,1,,,,,,,,,
stackflow,139093452,@stackflow/core@1.0.10,,,2024-01-30T10:12:31Z,2024-01-30T10:12:31Z,github-actions[bot],,,,,,,1,0,10,patch,2024-01-30,19:12:31,2024,1,30,2,Tuesday,19,16-19,,2024-01-22,8,,,,,,,,,
stackflow,139093459,@stackflow/compat-await-push@1.1.7,,,2024-01-30T10:12:34Z,2024-01-30T10:12:34Z,github-actions[bot],,,,,,,1,1,7,patch,2024-01-30,19:12:34,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093473,@stackflow/link@1.3.16,,,2024-01-30T10:12:37Z,2024-01-30T10:12:37Z,github-actions[bot],,,,,,,1,3,16,patch,2024-01-30,19:12:37,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093482,@stackflow/plugin-basic-ui@1.5.2,,,2024-01-30T10:12:40Z,2024-01-30T10:12:40Z,github-actions[bot],,,,,,,1,5,2,patch,2024-01-30,19:12:40,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093486,@stackflow/plugin-devtools@0.1.8,,,2024-01-30T10:12:43Z,2024-01-30T10:12:43Z,github-actions[bot],,,,,,,0,1,8,patch,2024-01-30,19:12:43,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093496,@stackflow/plugin-google-analytics-4@1.1.9,,,2024-01-30T10:12:47Z,2024-01-30T10:12:47Z,github-actions[bot],,,,,,,1,1,9,patch,2024-01-30,19:12:47,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093502,@stackflow/plugin-history-sync@1.3.18,,,2024-01-30T10:12:49Z,2024-01-30T10:12:49Z,github-actions[bot],,,,,,,1,3,18,patch,2024-01-30,19:12:49,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093511,@stackflow/plugin-map-initial-activity@1.0.5,,,2024-01-30T10:12:52Z,2024-01-30T10:12:52Z,github-actions[bot],,,,,,,1,0,5,patch,2024-01-30,19:12:52,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093524,@stackflow/plugin-preload@1.2.15,,,2024-01-30T10:12:56Z,2024-01-30T10:12:56Z,github-actions[bot],,,,,,,1,2,15,patch,2024-01-30,19:12:56,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093529,@stackflow/plugin-renderer-basic@1.1.7,,,2024-01-30T10:12:58Z,2024-01-30T10:12:58Z,github-actions[bot],,,,,,,1,1,7,patch,2024-01-30,19:12:58,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093536,@stackflow/plugin-renderer-web@1.1.7,,,2024-01-30T10:13:01Z,2024-01-30T10:13:01Z,github-actions[bot],,,,,,,1,1,7,patch,2024-01-30,19:13:01,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093547,@stackflow/react@1.1.7,,,2024-01-30T10:13:04Z,2024-01-30T10:13:04Z,github-actions[bot],,,,,,,1,1,7,patch,2024-01-30,19:13:04,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,139093552,@stackflow/plugin-stack-depth-change@1.1.2,,,2024-01-30T10:13:07Z,2024-01-30T10:13:07Z,github-actions[bot],,,,,,,1,1,2,patch,2024-01-30,19:13:07,2024,1,30,2,Tuesday,19,16-19,,2024-01-30,0,,,,,,,,,
stackflow,141770039,@stackflow/compat-await-push@1.1.8,,,2024-02-13T10:25:36Z,2024-02-13T10:25:36Z,github-actions[bot],,,,,,,1,1,8,patch,2024-02-13,19:25:36,2024,2,13,2,Tuesday,19,16-19,,2024-01-30,14,,,,,,,,,
stackflow,141770044,@stackflow/link@1.4.0,,,2024-02-13T10:25:39Z,2024-02-13T10:25:39Z,github-actions[bot],,,,,,,1,4,0,minor,2024-02-13,19:25:39,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770055,@stackflow/plugin-basic-ui@1.5.3,,,2024-02-13T10:25:42Z,2024-02-13T10:25:42Z,github-actions[bot],,,,,,,1,5,3,patch,2024-02-13,19:25:42,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770061,@stackflow/plugin-google-analytics-4@1.1.10,,,2024-02-13T10:25:45Z,2024-02-13T10:25:45Z,github-actions[bot],,,,,,,1,1,10,patch,2024-02-13,19:25:45,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770070,@stackflow/plugin-history-sync@1.4.0,,,2024-02-13T10:25:48Z,2024-02-13T10:25:48Z,github-actions[bot],,,,,,,1,4,0,minor,2024-02-13,19:25:48,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770075,@stackflow/plugin-map-initial-activity@1.0.6,,,2024-02-13T10:25:51Z,2024-02-13T10:25:51Z,github-actions[bot],,,,,,,1,0,6,patch,2024-02-13,19:25:51,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770083,@stackflow/plugin-preload@1.3.0,,,2024-02-13T10:25:54Z,2024-02-13T10:25:54Z,github-actions[bot],,,,,,,1,3,0,minor,2024-02-13,19:25:54,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770092,@stackflow/plugin-renderer-basic@1.1.8,,,2024-02-13T10:25:58Z,2024-02-13T10:25:58Z,github-actions[bot],,,,,,,1,1,8,patch,2024-02-13,19:25:58,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770096,@stackflow/plugin-renderer-web@1.1.8,,,2024-02-13T10:26:01Z,2024-02-13T10:26:01Z,github-actions[bot],,,,,,,1,1,8,patch,2024-02-13,19:26:01,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,141770103,@stackflow/react@1.1.8,,,2024-02-13T10:26:03Z,2024-02-13T10:26:03Z,github-actions[bot],,,,,,,1,1,8,patch,2024-02-13,19:26:03,2024,2,13,2,Tuesday,19,16-19,,2024-02-13,0,,,,,,,,,
stackflow,156824137,@stackflow/plugin-basic-ui@1.6.0,,,2024-05-22T08:10:50Z,2024-05-22T08:10:50Z,github-actions[bot],,,,,,,1,6,0,minor,2024-05-22,17:10:50,2024,5,22,3,Wednesday,17,16-19,,2024-02-13,99,,,,,,,,,
stackflow,156824145,@stackflow/plugin-history-sync@1.5.0,,,2024-05-22T08:10:53Z,2024-05-22T08:10:53Z,github-actions[bot],,,,,,,1,5,0,minor,2024-05-22,17:10:53,2024,5,22,3,Wednesday,17,16-19,,2024-05-22,0,,,,,,,,,
stackflow,157280323,@stackflow/react@1.1.9,,,2024-05-24T05:14:04Z,2024-05-24T05:14:04Z,github-actions[bot],,,,,,,1,1,9,patch,2024-05-24,14:14:04,2024,5,24,5,Friday,14,12-15,,2024-05-22,2,,,,,,,,,
stackflow,157702100,@stackflow/plugin-basic-ui@1.7.0,,,2024-05-28T01:17:17Z,2024-05-28T01:17:17Z,github-actions[bot],,,,,,,1,7,0,minor,2024-05-28,10:17:17,2024,5,28,2,Tuesday,10,08-11,,2024-05-24,4,,,,,,,,,
stackflow,164574167,@stackflow/core@1.0.11,,,2024-07-09T09:38:26Z,2024-07-09T09:38:26Z,github-actions[bot],,,,,,,1,0,11,patch,2024-07-09,18:38:26,2024,7,9,2,Tuesday,18,16-19,,2024-05-28,42,,,,,,,,,
stackflow,164574177,@stackflow/plugin-history-sync@1.5.1,,,2024-07-09T09:38:29Z,2024-07-09T09:38:29Z,github-actions[bot],,,,,,,1,5,1,patch,2024-07-09,18:38:29,2024,7,9,2,Tuesday,18,16-19,,2024-07-09,0,,,,,,,,,
stackflow,166446191,@stackflow/core@1.0.12,,,2024-07-22T05:03:37Z,2024-07-22T05:03:37Z,github-actions[bot],,,,,,,1,0,12,patch,2024-07-22,14:03:37,2024,7,22,1,Monday,14,12-15,,2024-07-09,13,,,,,,,,,
stackflow,166446194,@stackflow/compat-await-push@1.1.9,,,2024-07-22T05:03:40Z,2024-07-22T05:03:40Z,github-actions[bot],,,,,,,1,1,9,patch,2024-07-22,14:03:40,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446198,@stackflow/link@1.4.1,,,2024-07-22T05:03:43Z,2024-07-22T05:03:43Z,github-actions[bot],,,,,,,1,4,1,patch,2024-07-22,14:03:43,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446200,@stackflow/plugin-basic-ui@1.8.0,,,2024-07-22T05:03:46Z,2024-07-22T05:03:46Z,github-actions[bot],,,,,,,1,8,0,minor,2024-07-22,14:03:46,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446204,@stackflow/plugin-google-analytics-4@1.1.11,,,2024-07-22T05:03:49Z,2024-07-22T05:03:49Z,github-actions[bot],,,,,,,1,1,11,patch,2024-07-22,14:03:49,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446207,@stackflow/plugin-devtools@0.1.9,,,2024-07-22T05:03:52Z,2024-07-22T05:03:52Z,github-actions[bot],,,,,,,0,1,9,patch,2024-07-22,14:03:52,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446211,@stackflow/plugin-map-initial-activity@1.0.7,,,2024-07-22T05:03:55Z,2024-07-22T05:03:55Z,github-actions[bot],,,,,,,1,0,7,patch,2024-07-22,14:03:55,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446214,@stackflow/plugin-history-sync@1.5.2,,,2024-07-22T05:03:58Z,2024-07-22T05:03:58Z,github-actions[bot],,,,,,,1,5,2,patch,2024-07-22,14:03:58,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446218,@stackflow/plugin-preload@1.3.1,,,2024-07-22T05:04:01Z,2024-07-22T05:04:01Z,github-actions[bot],,,,,,,1,3,1,patch,2024-07-22,14:04:01,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446223,@stackflow/plugin-renderer-basic@1.1.9,,,2024-07-22T05:04:04Z,2024-07-22T05:04:04Z,github-actions[bot],,,,,,,1,1,9,patch,2024-07-22,14:04:04,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446229,@stackflow/plugin-renderer-web@1.1.9,,,2024-07-22T05:04:07Z,2024-07-22T05:04:07Z,github-actions[bot],,,,,,,1,1,9,patch,2024-07-22,14:04:07,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446231,@stackflow/plugin-stack-depth-change@1.1.3,,,2024-07-22T05:04:10Z,2024-07-22T05:04:10Z,github-actions[bot],,,,,,,1,1,3,patch,2024-07-22,14:04:10,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446233,@stackflow/react@1.1.10,,,2024-07-22T05:04:13Z,2024-07-22T05:04:13Z,github-actions[bot],,,,,,,1,1,10,patch,2024-07-22,14:04:13,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166446237,@stackflow/esbuild-config@1.0.2,,,2024-07-22T05:04:16Z,2024-07-22T05:04:16Z,github-actions[bot],,,,,,,1,0,2,patch,2024-07-22,14:04:16,2024,7,22,1,Monday,14,12-15,,2024-07-22,0,,,,,,,,,
stackflow,166612156,@stackflow/plugin-history-sync@1.5.3,,,2024-07-23T01:35:18Z,2024-07-23T01:35:18Z,github-actions[bot],,,,,,,1,5,3,patch,2024-07-23,10:35:18,2024,7,23,2,Tuesday,10,08-11,,2024-07-22,1,,,,,,,,,
stackflow,166825185,@stackflow/plugin-basic-ui@1.8.1,,,2024-07-24T03:50:38Z,2024-07-24T03:50:38Z,github-actions[bot],,,,,,,1,8,1,patch,2024-07-24,12:50:38,2024,7,24,3,Wednesday,12,12-15,,2024-07-23,1,,,,,,,,,
stackflow,167083747,@stackflow/compat-await-push@1.1.10,,,2024-07-25T08:36:41Z,2024-07-25T08:36:41Z,github-actions[bot],,,,,,,1,1,10,patch,2024-07-25,17:36:41,2024,7,25,4,Thursday,17,16-19,,2024-07-24,1,,,,,,,,,
stackflow,167083751,@stackflow/link@1.4.2,,,2024-07-25T08:36:44Z,2024-07-25T08:36:44Z,github-actions[bot],,,,,,,1,4,2,patch,2024-07-25,17:36:44,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083766,@stackflow/plugin-basic-ui@1.8.2,,,2024-07-25T08:36:47Z,2024-07-25T08:36:47Z,github-actions[bot],,,,,,,1,8,2,patch,2024-07-25,17:36:47,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083774,@stackflow/core@1.0.13,,,2024-07-25T08:36:50Z,2024-07-25T08:36:50Z,github-actions[bot],,,,,,,1,0,13,patch,2024-07-25,17:36:50,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083780,@stackflow/plugin-google-analytics-4@1.1.12,,,2024-07-25T08:36:53Z,2024-07-25T08:36:53Z,github-actions[bot],,,,,,,1,1,12,patch,2024-07-25,17:36:53,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083790,@stackflow/plugin-devtools@0.1.10,,,2024-07-25T08:36:56Z,2024-07-25T08:36:56Z,github-actions[bot],,,,,,,0,1,10,patch,2024-07-25,17:36:56,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083803,@stackflow/plugin-history-sync@1.5.4,,,2024-07-25T08:36:59Z,2024-07-25T08:36:59Z,github-actions[bot],,,,,,,1,5,4,patch,2024-07-25,17:36:59,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083815,@stackflow/plugin-map-initial-activity@1.0.8,,,2024-07-25T08:37:02Z,2024-07-25T08:37:02Z,github-actions[bot],,,,,,,1,0,8,patch,2024-07-25,17:37:02,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083822,@stackflow/plugin-preload@1.3.2,,,2024-07-25T08:37:05Z,2024-07-25T08:37:05Z,github-actions[bot],,,,,,,1,3,2,patch,2024-07-25,17:37:05,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083828,@stackflow/plugin-renderer-web@1.1.10,,,2024-07-25T08:37:08Z,2024-07-25T08:37:08Z,github-actions[bot],,,,,,,1,1,10,patch,2024-07-25,17:37:08,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083838,@stackflow/plugin-stack-depth-change@1.1.4,,,2024-07-25T08:37:11Z,2024-07-25T08:37:11Z,github-actions[bot],,,,,,,1,1,4,patch,2024-07-25,17:37:11,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083844,@stackflow/plugin-renderer-basic@1.1.10,,,2024-07-25T08:37:14Z,2024-07-25T08:37:14Z,github-actions[bot],,,,,,,1,1,10,patch,2024-07-25,17:37:14,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083853,@stackflow/react@1.1.11,,,2024-07-25T08:37:17Z,2024-07-25T08:37:17Z,github-actions[bot],,,,,,,1,1,11,patch,2024-07-25,17:37:17,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,167083860,@stackflow/esbuild-config@1.0.3,,,2024-07-25T08:37:20Z,2024-07-25T08:37:20Z,github-actions[bot],,,,,,,1,0,3,patch,2024-07-25,17:37:20,2024,7,25,4,Thursday,17,16-19,,2024-07-25,0,,,,,,,,,
stackflow,168011156,@stackflow/compat-await-push@1.1.11,,,2024-07-31T10:06:35Z,2024-07-31T10:06:35Z,github-actions[bot],,,,,,,1,1,11,patch,2024-07-31,19:06:35,2024,7,31,3,Wednesday,19,16-19,,2024-07-25,6,,,,,,,,,
stackflow,168011166,@stackflow/config@1.1.0,,,2024-07-31T10:06:38Z,2024-07-31T10:06:38Z,github-actions[bot],,,,,,,1,1,0,minor,2024-07-31,19:06:38,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011177,@stackflow/link@1.4.3,,,2024-07-31T10:06:41Z,2024-07-31T10:06:41Z,github-actions[bot],,,,,,,1,4,3,patch,2024-07-31,19:06:41,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011188,@stackflow/plugin-basic-ui@1.8.3,,,2024-07-31T10:06:44Z,2024-07-31T10:06:44Z,github-actions[bot],,,,,,,1,8,3,patch,2024-07-31,19:06:44,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011199,@stackflow/plugin-google-analytics-4@1.1.13,,,2024-07-31T10:06:47Z,2024-07-31T10:06:47Z,github-actions[bot],,,,,,,1,1,13,patch,2024-07-31,19:06:47,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011203,@stackflow/plugin-history-sync@1.6.0,,,2024-07-31T10:06:50Z,2024-07-31T10:06:50Z,github-actions[bot],,,,,,,1,6,0,minor,2024-07-31,19:06:50,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011219,@stackflow/plugin-map-initial-activity@1.0.9,,,2024-07-31T10:06:53Z,2024-07-31T10:06:53Z,github-actions[bot],,,,,,,1,0,9,patch,2024-07-31,19:06:53,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011225,@stackflow/plugin-preload@1.3.3,,,2024-07-31T10:06:56Z,2024-07-31T10:06:56Z,github-actions[bot],,,,,,,1,3,3,patch,2024-07-31,19:06:56,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011233,@stackflow/plugin-renderer-basic@1.1.11,,,2024-07-31T10:06:59Z,2024-07-31T10:06:59Z,github-actions[bot],,,,,,,1,1,11,patch,2024-07-31,19:06:59,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011240,@stackflow/plugin-renderer-web@1.1.11,,,2024-07-31T10:07:02Z,2024-07-31T10:07:02Z,github-actions[bot],,,,,,,1,1,11,patch,2024-07-31,19:07:02,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168011256,@stackflow/react@1.2.0,,,2024-07-31T10:07:05Z,2024-07-31T10:07:05Z,github-actions[bot],,,,,,,1,2,0,minor,2024-07-31,19:07:05,2024,7,31,3,Wednesday,19,16-19,,2024-07-31,0,,,,,,,,,
stackflow,168037322,@stackflow/react@1.2.1,,,2024-07-31T12:47:28Z,2024-07-31T12:47:28Z,github-actions[bot],,,,,,,1,2,1,patch,2024-07-31,21:47:28,2024,7,31,3,Wednesday,21,20-23,,2024-07-31,0,,,,,,,,,
stackflow,168359697,@stackflow/plugin-basic-ui@1.8.4,,,2024-08-02T01:22:03Z,2024-08-02T01:22:03Z,github-actions[bot],,,,,,,1,8,4,patch,2024-08-02,10:22:03,2024,8,2,5,Friday,10,08-11,,2024-07-31,2,,,,,,,,,
stackflow,168359701,@stackflow/plugin-preload@1.4.0,,,2024-08-02T01:22:05Z,2024-08-02T01:22:05Z,github-actions[bot],,,,,,,1,4,0,minor,2024-08-02,10:22:05,2024,8,2,5,Friday,10,08-11,,2024-08-02,0,,,,,,,,,
stackflow,169235155,@stackflow/plugin-basic-ui@1.9.0,,,2024-08-08T02:42:06Z,2024-08-08T02:42:06Z,github-actions[bot],,,,,,,1,9,0,minor,2024-08-08,11:42:06,2024,8,8,4,Thursday,11,08-11,,2024-08-02,6,,,,,,,,,
stackflow,169235160,@stackflow/react-ui-core@1.1.0,,,2024-08-08T02:42:09Z,2024-08-08T02:42:09Z,github-actions[bot],,,,,,,1,1,0,minor,2024-08-08,11:42:09,2024,8,8,4,Thursday,11,08-11,,2024-08-08,0,,,,,,,,,
stackflow,169235168,@stackflow/react@1.2.2,,,2024-08-08T02:42:12Z,2024-08-08T02:42:12Z,github-actions[bot],,,,,,,1,2,2,patch,2024-08-08,11:42:12,2024,8,8,4,Thursday,11,08-11,,2024-08-08,0,,,,,,,,,
stackflow,169244099,@stackflow/core@1.0.14,,,2024-08-08T03:53:10Z,2024-08-08T03:53:10Z,github-actions[bot],,,,,,,1,0,14,patch,2024-08-08,12:53:10,2024,8,8,4,Thursday,12,12-15,,2024-08-08,0,,,,,,,,,
stackflow,169244103,@stackflow/plugin-history-sync@1.6.1,,,2024-08-08T03:53:13Z,2024-08-08T03:53:13Z,github-actions[bot],,,,,,,1,6,1,patch,2024-08-08,12:53:13,2024,8,8,4,Thursday,12,12-15,,2024-08-08,0,,,,,,,,,
stackflow,170099386,@stackflow/core@1.1.0,,,2024-08-14T05:38:38Z,2024-08-14T05:38:38Z,github-actions[bot],,,,,,,1,1,0,minor,2024-08-14,14:38:38,2024,8,14,3,Wednesday,14,12-15,,2024-08-08,6,,,,,,,,,
